id,upload_date,cumulative_no,First_ts,First_sr
2884,1/23/2021,6,Mindon,Magway
2885,1/23/2021,6,Mabein,Shan
2886,1/23/2021,5,Monghpyak,Shan
2887,1/23/2021,5,Thantlang,Chin
2888,1/23/2021,5,Paungbyin,Sagaing
2889,1/23/2021,5,Mongton,Shan
2890,1/23/2021,5,Mongping,Shan
2891,1/23/2021,4,Monghsat,Shan
2892,1/23/2021,4,Hkamti,Sagaing
2893,1/23/2021,4,Demoso,Kayah
2894,1/23/2021,4,Mongnai,Shan
2895,1/23/2021,4,Nanyun,Sagaing
2896,1/23/2021,3,Hpapun,Kayin
2897,1/23/2021,3,Monghsu,Shan
2898,1/23/2021,2,Tanai,Kachin
2899,1/23/2021,2,Langkho,Shan
2900,1/23/2021,2,Lay Shi,Sagaing
2901,1/24/2021,6069,Mingaladon,Yangon
2902,1/24/2021,5866,North Okkalapa,Yangon
2903,1/24/2021,4830,Hlaingtharya,Yangon
2904,1/24/2021,4639,Insein,Yangon
2905,1/24/2021,4566,Thingangyun,Yangon
2906,1/24/2021,3885,Mayangone,Yangon
2907,1/24/2021,3811,Shwepyithar,Yangon
2909,1/24/2021,3217,Dagon Myothit (South),Yangon
2910,1/24/2021,3035,Tamwe,Yangon
2911,1/24/2021,3019,South Okkalapa,Yangon
2912,1/24/2021,2983,Hlaing,Yangon
2913,1/24/2021,2873,Thanlyin,Yangon
2914,1/24/2021,2770,Chanayethazan,Mandalay
2915,1/24/2021,2600,Aungmyaythazan,Mandalay
2916,1/24/2021,2549,Mahaaungmyay,Mandalay
2917,1/24/2021,2494,Kamaryut,Yangon
2918,1/24/2021,2408,Thaketa,Yangon
2919,1/24/2021,2346,Dagon Myothit (North),Yangon
2920,1/24/2021,2177,Hmawbi,Yangon
2921,1/24/2021,2077,Dagon Myothit (East),Yangon
2922,1/24/2021,2056,Kyeemyindaing,Yangon
2923,1/24/2021,2049,Sanchaung,Yangon
2924,1/24/2021,2014,Chanmyathazi,Mandalay
2925,1/24/2021,1872,Mingalartaungnyunt,Yangon
2926,1/24/2021,1638,Amarapura,Mandalay
2927,1/24/2021,1560,Sittwe,Rakhine
2928,1/24/2021,1557,Bahan,Yangon
2929,1/24/2021,1542,Mawlamyine,Mon
2930,1/24/2021,1415,Dala,Yangon
2931,1/24/2021,1311,Yankin,Yangon
2932,1/24/2021,1305,Lanmadaw,Yangon
2933,1/24/2021,1263,Dagon Myothit (Seikkan),Yangon
2934,1/24/2021,1176,Botahtaung,Yangon
2935,1/24/2021,1126,Hlegu,Yangon
2936,1/24/2021,1117,Ahlone,Yangon
2937,1/24/2021,1111,Dawbon,Yangon
2938,1/24/2021,1023,Pyigyitagon,Mandalay
2939,1/24/2021,963,Kyauktan,Yangon
2940,1/24/2021,941,Twantay,Yangon
2941,1/24/2021,885,Pabedan,Yangon
2942,1/24/2021,835,Pazundaung,Yangon
2943,1/24/2021,814,Latha,Yangon
2944,1/24/2021,804,Pathein,Ayeyarwady
2945,1/24/2021,772,Hinthada,Ayeyarwady
2946,1/24/2021,720,Patheingyi,Mandalay
2947,1/24/2021,707,Dagon,Yangon
2948,1/24/2021,665,Taikkyi,Yangon
2949,1/24/2021,647,Kyauktada,Yangon
2950,1/24/2021,642,Htantabin,Yangon
2951,1/24/2021,634,Aunglan,Magway
2952,1/24/2021,574,Hpa-An,Kayin
2953,1/24/2021,553,Sagaing,Sagaing
2954,1/24/2021,525,Hpakant,Kachin
2956,1/24/2021,517,Zay Yar Thi Ri,Nay Pyi Taw
2957,1/24/2021,511,Maubin,Ayeyarwady
2958,1/24/2021,507,Mawlamyinegyun,Ayeyarwady
2960,1/24/2021,499,Myingyan,Mandalay
2961,1/24/2021,482,Thaton,Mon
2963,1/24/2021,474,Kale,Sagaing
2965,1/24/2021,457,Magway,Magway
2966,1/24/2021,447,Kyaukpyu,Rakhine
2967,1/24/2021,442,Seikgyikanaungto,Yangon
2969,1/24/2021,439,Kayan,Yangon
2970,1/24/2021,433,Dedaye,Ayeyarwady
2971,1/24/2021,424,Thongwa,Yangon
2972,1/24/2021,402,Myawaddy,Kayin
2973,1/24/2021,399,Maungdaw,Rakhine
2976,1/24/2021,355,Taungtha,Mandalay
2977,1/24/2021,325,Sintgaing,Mandalay
2978,1/24/2021,322,Myeik,Tanintharyi
2979,1/24/2021,321,Kawhmu,Yangon
2980,1/24/2021,314,Kyaikto,Mon
2981,1/24/2021,304,Kungyangon,Yangon
2982,1/24/2021,290,Salin,Magway
2983,1/24/2021,281,Bogale,Ayeyarwady
2984,1/24/2021,276,Kyonpyaw,Ayeyarwady
2986,1/24/2021,265,Kyauktaw,Rakhine
2987,1/24/2021,265,Mrauk-U,Rakhine
2988,1/24/2021,258,Kyaiklat,Ayeyarwady
2989,1/24/2021,258,Taungdwingyi,Magway
2991,1/24/2021,255,Pyapon,Ayeyarwady
2992,1/24/2021,254,Minbu,Magway
2993,1/24/2021,251,Meiktila,Mandalay
2994,1/24/2021,251,Labutta,Ayeyarwady
2995,1/24/2021,248,Myothit,Magway
2996,1/24/2021,245,Nyaungdon,Ayeyarwady
2997,1/24/2021,240,Za Bu Thi Ri,Nay Pyi Taw
2998,1/24/2021,239,Taunggyi,Shan
2999,1/24/2021,238,Kyaukse,Mandalay
3001,1/24/2021,229,Monywa,Sagaing
3003,1/24/2021,226,Shwebo,Sagaing
3004,1/24/2021,219,Kawkareik,Kayin
3005,1/24/2021,219,Myaungmya,Ayeyarwady
3006,1/24/2021,208,Pyinoolwin,Mandalay
3008,1/24/2021,202,Natmauk,Magway
3011,1/24/2021,195,Buthidaung,Rakhine
3012,1/24/2021,185,Kyaukpadaung,Mandalay
3013,1/24/2021,182,Toungup,Rakhine
3016,1/24/2021,172,Ann,Rakhine
3017,1/24/2021,172,Ingapu,Ayeyarwady
3018,1/24/2021,168,Chauk,Magway
3019,1/24/2021,166,Bilin,Mon
3020,1/24/2021,160,Yenangyaung,Magway
3021,1/24/2021,152,Rathedaung,Rakhine
3022,1/24/2021,150,Ye,Mon
3023,1/24/2021,146,Paung,Mon
3024,1/24/2021,145,Tedim,Chin
3026,1/24/2021,143,Nyaung-U,Mandalay
3027,1/24/2021,142,Myitkyina,Kachin
3028,1/24/2021,141,Pakokku,Magway
3029,1/24/2021,140,Kanbalu,Sagaing
3030,1/24/2021,131,Yegyi,Ayeyarwady
3032,1/24/2021,126,Pauktaw,Rakhine
3033,1/24/2021,126,Tada-U,Mandalay
3034,1/24/2021,125,Madaya,Mandalay
3035,1/24/2021,121,Thandwe,Rakhine
3036,1/24/2021,121,Thazi,Mandalay
3038,1/24/2021,121,Dawei,Tanintharyi
3040,1/24/2021,117,Myittha,Mandalay
3041,1/24/2021,115,Pyawbwe,Mandalay
3042,1/24/2021,115,Tamu,Sagaing
3043,1/24/2021,114,Poke Ba Thi Ri,Nay Pyi Taw
3045,1/24/2021,110,Danubyu,Ayeyarwady
3046,1/24/2021,106,Lewe,Nay Pyi Taw
3047,1/24/2021,105,Ponnagyun,Rakhine
3049,1/24/2021,105,Kalaw,Shan
3050,1/24/2021,105,Wakema,Ayeyarwady
3051,1/24/2021,105,Natogyi,Mandalay
3052,1/24/2021,104,Tachileik,Shan
3053,1/24/2021,101,Wundwin,Mandalay
3054,1/24/2021,100,Pyinmana,Nay Pyi Taw
3055,1/24/2021,99,Myebon,Rakhine
3056,1/24/2021,99,Ngazun,Mandalay
3057,1/24/2021,98,Myaing,Magway
3059,1/24/2021,98,Salingyi,Sagaing
3060,1/24/2021,95,Mudon,Mon
3061,1/24/2021,95,Yamethin,Mandalay
3062,1/24/2021,95,Yinmarbin,Sagaing
3063,1/24/2021,92,Minbya,Rakhine
3064,1/24/2021,92,Pwintbyu,Magway
3065,1/24/2021,84,Lashio,Shan
3066,1/24/2021,83,Kyaunggon,Ayeyarwady
3068,1/24/2021,78,Hlaingbwe,Kayin
3069,1/24/2021,78,Gangaw,Magway
3070,1/24/2021,77,Mogoke,Mandalay
3071,1/24/2021,76,Kyaikmaraw,Mon
3073,1/24/2021,71,Muse,Shan
3074,1/24/2021,69,Thayet,Magway
3075,1/24/2021,68,Kangyidaunt,Ayeyarwady
3076,1/24/2021,66,Thanbyuzayat,Mon
3077,1/24/2021,65,Kawlin,Sagaing
3078,1/24/2021,64,Loikaw,Kayah
3079,1/24/2021,62,Einme,Ayeyarwady
3080,1/24/2021,62,Chaungzon,Mon
3081,1/24/2021,60,Lemyethna,Ayeyarwady
3082,1/24/2021,58,Taze,Sagaing
3083,1/24/2021,58,Seikphyu,Magway
3084,1/24/2021,55,Mohnyin,Kachin
3085,1/24/2021,55,Ywangan,Shan
3087,1/24/2021,53,Thabeikkyin,Mandalay
3088,1/24/2021,52,Tatkon,Nay Pyi Taw
3089,1/24/2021,52,Mahlaing,Mandalay
3092,1/24/2021,45,Launglon,Tanintharyi
3093,1/24/2021,45,Indaw,Sagaing
3094,1/24/2021,45,Chaung-U,Sagaing
3095,1/24/2021,44,Mindat,Chin
3096,1/24/2021,44,Oke Ta Ra Thi Ri,Nay Pyi Taw
3097,1/24/2021,43,Palaw,Tanintharyi
3098,1/24/2021,42,Wetlet,Sagaing
3099,1/24/2021,42,Zalun,Ayeyarwady
3100,1/24/2021,41,Sinbaungwe,Magway
3101,1/24/2021,40,Mingin,Sagaing
3102,1/24/2021,40,Myanaung,Ayeyarwady
3103,1/24/2021,39,Gwa,Rakhine
3104,1/24/2021,39,Tabayin,Sagaing
3105,1/24/2021,39,Pale,Sagaing
3106,1/24/2021,38,Kyaukme,Shan
3107,1/24/2021,38,Homalin,Sagaing
3108,1/24/2021,38,Pantanaw,Ayeyarwady
3109,1/24/2021,38,Yesagyo,Magway
3110,1/24/2021,37,Kyangin,Ayeyarwady
3111,1/24/2021,37,Minhla,Magway
3112,1/24/2021,36,Det Khi Na Thi Ri,Nay Pyi Taw
3113,1/24/2021,36,Nawnghkio,Shan
3114,1/24/2021,34,Ye-U,Sagaing
3115,1/24/2021,33,Pauk,Magway
3116,1/24/2021,31,Myinmu,Sagaing
3117,1/24/2021,31,Myaung,Sagaing
3118,1/24/2021,31,Kani,Sagaing
3119,1/24/2021,31,Lawksawk,Shan
3120,1/24/2021,31,Matupi,Chin
3121,1/24/2021,30,Paletwa,Chin
3122,1/24/2021,29,Katha,Sagaing
3123,1/24/2021,29,Singu,Mandalay
3124,1/24/2021,28,Yebyu,Tanintharyi
3125,1/24/2021,27,Ramree,Rakhine
3126,1/24/2021,27,Budalin,Sagaing
3127,1/24/2021,27,Falam,Chin
3128,1/24/2021,26,Khin-U,Sagaing
3129,1/24/2021,25,Kawthoung,Tanintharyi
3130,1/24/2021,24,Tonzang,Chin
3131,1/24/2021,24,Thabaung,Ayeyarwady
3132,1/24/2021,24,Kyunhla,Sagaing
3133,1/24/2021,23,Hakha,Chin
3134,1/24/2021,23,Pinlaung,Shan
3135,1/24/2021,22,Shwegu,Kachin
3136,1/24/2021,22,Waingmaw,Kachin
3137,1/24/2021,21,Loilen,Shan
3138,1/24/2021,20,Mogaung,Kachin
3139,1/24/2021,20,Bhamo,Kachin
3140,1/24/2021,20,Namhsan,Shan
3141,1/24/2021,20,Kutkai,Shan
3142,1/24/2021,19,Hsihseng,Shan
3143,1/24/2021,19,Kamma,Magway
3144,1/24/2021,18,Pindaya,Shan
3145,1/24/2021,18,Thayetchaung,Tanintharyi
3146,1/24/2021,17,Ayadaw,Sagaing
3147,1/24/2021,17,Ngape,Magway
3148,1/24/2021,16,Mongyawng,Shan
3149,1/24/2021,15,Kyainseikgyi,Kayin
3150,1/24/2021,15,Kalewa,Sagaing
3151,1/24/2021,15,Mongmit,Shan
3152,1/24/2021,14,Ngapudaw,Ayeyarwady
3153,1/24/2021,14,Kyunsu,Tanintharyi
3154,1/24/2021,14,Hsipaw,Shan
3155,1/24/2021,13,Munaung,Rakhine
3156,1/24/2021,13,Saw,Magway
3157,1/24/2021,12,Momauk,Kachin
3158,1/24/2021,12,Thandaunggyi,Kayin
3159,1/24/2021,12,Bokpyin,Tanintharyi
3160,1/24/2021,12,Nyaungshwe,Shan
3161,1/24/2021,11,Hopong,Shan
3162,1/24/2021,10,Wuntho,Sagaing
3163,1/24/2021,9,Sidoktaya,Magway
3164,1/24/2021,9,Tigyaing,Sagaing
3165,1/24/2021,8,Nansang,Shan
3166,1/24/2021,8,Namtu,Shan
3167,1/24/2021,8,Namhkan,Shan
3168,1/24/2021,8,Pekon,Shan
3169,1/24/2021,8,Kanpetlet,Chin
3170,1/24/2021,8,Tangyan,Shan
3171,1/24/2021,7,Kengtung,Shan
3172,1/24/2021,6,Puta-O,Kachin
3173,1/24/2021,6,Paungbyin,Sagaing
3174,1/24/2021,6,Tilin,Magway
3175,1/24/2021,6,Mindon,Magway
3176,1/24/2021,6,Mabein,Shan
3177,1/24/2021,5,Monghpyak,Shan
3178,1/24/2021,5,Thantlang,Chin
3179,1/24/2021,5,Mongton,Shan
3180,1/24/2021,5,Mongping,Shan
3181,1/24/2021,5,Demoso,Kayah
3182,1/24/2021,4,Monghsat,Shan
3183,1/24/2021,4,Hkamti,Sagaing
3184,1/24/2021,4,Mongnai,Shan
3185,1/24/2021,4,Monghsu,Shan
3186,1/24/2021,4,Nanyun,Sagaing
3187,1/24/2021,3,Hpapun,Kayin
3188,1/24/2021,3,Kunlong,Shan
3189,1/24/2021,2,Tanai,Kachin
3190,1/24/2021,2,Langkho,Shan
3191,1/26/2021,6080,Mingaladon,Yangon
3192,1/26/2021,5871,North Okkalapa,Yangon
3193,1/26/2021,4832,Hlaingtharya,Yangon
3194,1/26/2021,4643,Insein,Yangon
3195,1/26/2021,4569,Thingangyun,Yangon
3196,1/26/2021,3892,Mayangone,Yangon
3197,1/26/2021,3815,Shwepyithar,Yangon
3199,1/26/2021,3228,Dagon Myothit (South),Yangon
3200,1/26/2021,3039,Tamwe,Yangon
3201,1/26/2021,3023,South Okkalapa,Yangon
3202,1/26/2021,2988,Hlaing,Yangon
3203,1/26/2021,2877,Thanlyin,Yangon
3204,1/26/2021,2793,Chanayethazan,Mandalay
3205,1/26/2021,2625,Aungmyaythazan,Mandalay
3206,1/26/2021,2559,Mahaaungmyay,Mandalay
3207,1/26/2021,2497,Kamaryut,Yangon
3208,1/26/2021,2409,Thaketa,Yangon
3209,1/26/2021,2347,Dagon Myothit (North),Yangon
3210,1/26/2021,2218,Hmawbi,Yangon
3211,1/26/2021,2078,Dagon Myothit (East),Yangon
3212,1/26/2021,2060,Kyeemyindaing,Yangon
3213,1/26/2021,2056,Sanchaung,Yangon
3214,1/26/2021,2035,Chanmyathazi,Mandalay
3215,1/26/2021,1877,Mingalartaungnyunt,Yangon
3216,1/26/2021,1653,Amarapura,Mandalay
3217,1/26/2021,1610,Mawlamyine,Mon
3218,1/26/2021,1560,Sittwe,Rakhine
3219,1/26/2021,1558,Bahan,Yangon
3220,1/26/2021,1415,Dala,Yangon
3221,1/26/2021,1311,Yankin,Yangon
3222,1/26/2021,1307,Lanmadaw,Yangon
3223,1/26/2021,1263,Dagon Myothit (Seikkan),Yangon
3224,1/26/2021,1177,Botahtaung,Yangon
3225,1/26/2021,1127,Hlegu,Yangon
3226,1/26/2021,1117,Ahlone,Yangon
3227,1/26/2021,1112,Dawbon,Yangon
3228,1/26/2021,1040,Pyigyitagon,Mandalay
3229,1/26/2021,963,Kyauktan,Yangon
3230,1/26/2021,941,Twantay,Yangon
3231,1/26/2021,885,Pabedan,Yangon
3232,1/26/2021,836,Pazundaung,Yangon
3233,1/26/2021,826,Hinthada,Ayeyarwady
3234,1/26/2021,815,Latha,Yangon
3235,1/26/2021,812,Pathein,Ayeyarwady
3236,1/26/2021,737,Patheingyi,Mandalay
3237,1/26/2021,707,Dagon,Yangon
3238,1/26/2021,667,Taikkyi,Yangon
3239,1/26/2021,647,Kyauktada,Yangon
3240,1/26/2021,644,Htantabin,Yangon
3241,1/26/2021,635,Aunglan,Magway
3242,1/26/2021,577,Hpa-An,Kayin
3243,1/26/2021,570,Sagaing,Sagaing
3244,1/26/2021,554,Hpakant,Kachin
3245,1/26/2021,537,Maubin,Ayeyarwady
3247,1/26/2021,521,Zay Yar Thi Ri,Nay Pyi Taw
3248,1/26/2021,515,Myingyan,Mandalay
3250,1/26/2021,509,Mawlamyinegyun,Ayeyarwady
3251,1/26/2021,484,Thaton,Mon
3252,1/26/2021,481,Kale,Sagaing
3254,1/26/2021,464,Magway,Magway
3255,1/26/2021,447,Kyaukpyu,Rakhine
3256,1/26/2021,442,Seikgyikanaungto,Yangon
3258,1/26/2021,439,Kayan,Yangon
3259,1/26/2021,433,Dedaye,Ayeyarwady
3260,1/26/2021,426,Thongwa,Yangon
3262,1/26/2021,402,Myawaddy,Kayin
3263,1/26/2021,400,Maungdaw,Rakhine
3266,1/26/2021,359,Taungtha,Mandalay
3267,1/26/2021,330,Sintgaing,Mandalay
3268,1/26/2021,322,Myeik,Tanintharyi
3269,1/26/2021,321,Kawhmu,Yangon
3270,1/26/2021,316,Kyaikto,Mon
3271,1/26/2021,305,Kungyangon,Yangon
3272,1/26/2021,293,Bogale,Ayeyarwady
3273,1/26/2021,293,Salin,Magway
3274,1/26/2021,277,Kyonpyaw,Ayeyarwady
3276,1/26/2021,265,Kyauktaw,Rakhine
3277,1/26/2021,265,Mrauk-U,Rakhine
3279,1/26/2021,261,Pyapon,Ayeyarwady
3280,1/26/2021,259,Taungdwingyi,Magway
3281,1/26/2021,258,Kyaiklat,Ayeyarwady
3282,1/26/2021,255,Minbu,Magway
3283,1/26/2021,252,Meiktila,Mandalay
3284,1/26/2021,251,Labutta,Ayeyarwady
3285,1/26/2021,249,Myothit,Magway
3286,1/26/2021,246,Nyaungdon,Ayeyarwady
3287,1/26/2021,246,Monywa,Sagaing
3288,1/26/2021,243,Kyaukse,Mandalay
3289,1/26/2021,241,Taunggyi,Shan
3290,1/26/2021,240,Za Bu Thi Ri,Nay Pyi Taw
3292,1/26/2021,230,Shwebo,Sagaing
3294,1/26/2021,219,Kawkareik,Kayin
3295,1/26/2021,219,Myaungmya,Ayeyarwady
3296,1/26/2021,210,Pyinoolwin,Mandalay
3298,1/26/2021,203,Natmauk,Magway
3299,1/26/2021,199,Kyaukpadaung,Mandalay
3302,1/26/2021,195,Buthidaung,Rakhine
3303,1/26/2021,187,Ingapu,Ayeyarwady
3305,1/26/2021,182,Toungup,Rakhine
3306,1/26/2021,178,Kanbalu,Sagaing
3308,1/26/2021,172,Ann,Rakhine
3309,1/26/2021,170,Yenangyaung,Magway
3310,1/26/2021,169,Chauk,Magway
3311,1/26/2021,166,Bilin,Mon
3312,1/26/2021,152,Rathedaung,Rakhine
3313,1/26/2021,151,Tedim,Chin
3314,1/26/2021,151,Ye,Mon
3315,1/26/2021,150,Myitkyina,Kachin
3316,1/26/2021,148,Paung,Mon
3318,1/26/2021,144,Nyaung-U,Mandalay
3319,1/26/2021,142,Pakokku,Magway
3320,1/26/2021,131,Yegyi,Ayeyarwady
3321,1/26/2021,130,Tada-U,Mandalay
3322,1/26/2021,128,Madaya,Mandalay
3324,1/26/2021,126,Pauktaw,Rakhine
3326,1/26/2021,122,Thazi,Mandalay
3327,1/26/2021,122,Dawei,Tanintharyi
3328,1/26/2021,121,Thandwe,Rakhine
3330,1/26/2021,118,Myittha,Mandalay
3331,1/26/2021,116,Pyawbwe,Mandalay
3332,1/26/2021,116,Tamu,Sagaing
3333,1/26/2021,115,Poke Ba Thi Ri,Nay Pyi Taw
3334,1/26/2021,114,Danubyu,Ayeyarwady
3336,1/26/2021,107,Wakema,Ayeyarwady
3337,1/26/2021,107,Lewe,Nay Pyi Taw
3338,1/26/2021,106,Ponnagyun,Rakhine
3340,1/26/2021,106,Natogyi,Mandalay
3341,1/26/2021,105,Kalaw,Shan
3342,1/26/2021,104,Tachileik,Shan
3343,1/26/2021,101,Pyinmana,Nay Pyi Taw
3344,1/26/2021,101,Ngazun,Mandalay
3345,1/26/2021,101,Wundwin,Mandalay
3346,1/26/2021,99,Myebon,Rakhine
3347,1/26/2021,98,Myaing,Magway
3349,1/26/2021,98,Salingyi,Sagaing
3350,1/26/2021,96,Mudon,Mon
3351,1/26/2021,95,Yamethin,Mandalay
3352,1/26/2021,95,Yinmarbin,Sagaing
3353,1/26/2021,92,Minbya,Rakhine
3354,1/26/2021,92,Pwintbyu,Magway
3355,1/26/2021,85,Lashio,Shan
3356,1/26/2021,84,Kyaunggon,Ayeyarwady
3357,1/26/2021,82,Gangaw,Magway
3359,1/26/2021,80,Mogoke,Mandalay
3360,1/26/2021,78,Hlaingbwe,Kayin
3361,1/26/2021,76,Kyaikmaraw,Mon
3363,1/26/2021,71,Muse,Shan
3364,1/26/2021,69,Thayet,Magway
3365,1/26/2021,68,Kangyidaunt,Ayeyarwady
3366,1/26/2021,67,Kawlin,Sagaing
3367,1/26/2021,66,Myinmu,Sagaing
3368,1/26/2021,66,Thanbyuzayat,Mon
3369,1/26/2021,64,Loikaw,Kayah
3370,1/26/2021,62,Einme,Ayeyarwady
3371,1/26/2021,62,Chaungzon,Mon
3372,1/26/2021,60,Lemyethna,Ayeyarwady
3373,1/26/2021,58,Taze,Sagaing
3374,1/26/2021,58,Seikphyu,Magway
3376,1/26/2021,55,Mohnyin,Kachin
3377,1/26/2021,55,Ywangan,Shan
3378,1/26/2021,55,Mahlaing,Mandalay
3379,1/26/2021,54,Tatkon,Nay Pyi Taw
3380,1/26/2021,53,Thabeikkyin,Mandalay
3381,1/26/2021,52,Chaung-U,Sagaing
3382,1/26/2021,52,Zalun,Ayeyarwady
3384,1/26/2021,47,Wetlet,Sagaing
3386,1/26/2021,45,Launglon,Tanintharyi
3387,1/26/2021,45,Mindat,Chin
3388,1/26/2021,45,Oke Ta Ra Thi Ri,Nay Pyi Taw
3389,1/26/2021,45,Indaw,Sagaing
3390,1/26/2021,44,Tabayin,Sagaing
3391,1/26/2021,43,Palaw,Tanintharyi
3392,1/26/2021,42,Kyaukme,Shan
3393,1/26/2021,41,Sinbaungwe,Magway
3394,1/26/2021,40,Pale,Sagaing
3395,1/26/2021,40,Mingin,Sagaing
3396,1/26/2021,40,Myanaung,Ayeyarwady
3397,1/26/2021,39,Gwa,Rakhine
3398,1/26/2021,38,Det Khi Na Thi Ri,Nay Pyi Taw
3399,1/26/2021,38,Homalin,Sagaing
3400,1/26/2021,38,Pantanaw,Ayeyarwady
3401,1/26/2021,38,Yesagyo,Magway
3402,1/26/2021,37,Kyangin,Ayeyarwady
3403,1/26/2021,37,Minhla,Magway
3404,1/26/2021,36,Nawnghkio,Shan
3405,1/26/2021,35,Myaung,Sagaing
3406,1/26/2021,34,Ye-U,Sagaing
3407,1/26/2021,33,Pauk,Magway
3408,1/26/2021,32,Kani,Sagaing
3409,1/26/2021,31,Lawksawk,Shan
3410,1/26/2021,31,Matupi,Chin
3411,1/26/2021,30,Paletwa,Chin
3412,1/26/2021,29,Katha,Sagaing
3413,1/26/2021,29,Singu,Mandalay
3414,1/26/2021,28,Yebyu,Tanintharyi
3415,1/26/2021,28,Budalin,Sagaing
3416,1/26/2021,27,Kawthoung,Tanintharyi
3417,1/26/2021,27,Ramree,Rakhine
3418,1/26/2021,27,Falam,Chin
3419,1/26/2021,26,Khin-U,Sagaing
3420,1/26/2021,25,Thabaung,Ayeyarwady
3421,1/26/2021,24,Hakha,Chin
3422,1/26/2021,24,Tonzang,Chin
3423,1/26/2021,24,Kyunhla,Sagaing
3424,1/26/2021,23,Pinlaung,Shan
3425,1/26/2021,22,Shwegu,Kachin
3426,1/26/2021,22,Waingmaw,Kachin
3427,1/26/2021,21,Loilen,Shan
3428,1/26/2021,21,Bhamo,Kachin
3429,1/26/2021,20,Mogaung,Kachin
3430,1/26/2021,20,Namhsan,Shan
3431,1/26/2021,20,Kutkai,Shan
3432,1/26/2021,19,Hsihseng,Shan
3433,1/26/2021,19,Kamma,Magway
3434,1/26/2021,18,Pindaya,Shan
3435,1/26/2021,18,Thayetchaung,Tanintharyi
3436,1/26/2021,17,Ayadaw,Sagaing
3437,1/26/2021,17,Ngape,Magway
3438,1/26/2021,16,Mongyawng,Shan
3439,1/26/2021,16,Mongmit,Shan
3440,1/26/2021,15,Kyainseikgyi,Kayin
3441,1/26/2021,15,Kalewa,Sagaing
3442,1/26/2021,14,Ngapudaw,Ayeyarwady
3443,1/26/2021,14,Kyunsu,Tanintharyi
3444,1/26/2021,14,Hsipaw,Shan
3445,1/26/2021,13,Munaung,Rakhine
3446,1/26/2021,13,Saw,Magway
3447,1/26/2021,12,Momauk,Kachin
3448,1/26/2021,12,Thandaunggyi,Kayin
3449,1/26/2021,12,Bokpyin,Tanintharyi
3450,1/26/2021,12,Nyaungshwe,Shan
3451,1/26/2021,11,Hopong,Shan
3452,1/26/2021,10,Wuntho,Sagaing
3453,1/26/2021,9,Kanpetlet,Chin
3454,1/26/2021,9,Sidoktaya,Magway
3455,1/26/2021,9,Tigyaing,Sagaing
3456,1/26/2021,8,Nansang,Shan
3457,1/26/2021,8,Namtu,Shan
3458,1/26/2021,8,Namhkan,Shan
3459,1/26/2021,8,Pekon,Shan
3460,1/26/2021,8,Tangyan,Shan
3461,1/26/2021,7,Puta-O,Kachin
3462,1/26/2021,7,Kengtung,Shan
3463,1/26/2021,6,Paungbyin,Sagaing
3464,1/26/2021,6,Tilin,Magway
3465,1/26/2021,6,Mindon,Magway
3466,1/26/2021,6,Mabein,Shan
3467,1/26/2021,5,Monghpyak,Shan
3468,1/26/2021,5,Thantlang,Chin
3469,1/26/2021,5,Mongton,Shan
3470,1/26/2021,5,Mongping,Shan
3471,1/26/2021,5,Demoso,Kayah
3472,1/26/2021,4,Monghsat,Shan
3473,1/26/2021,4,Hkamti,Sagaing
3474,1/26/2021,4,Mongnai,Shan
3475,1/26/2021,4,Monghsu,Shan
3476,1/26/2021,4,Nanyun,Sagaing
3477,1/26/2021,3,Hpapun,Kayin
3478,1/26/2021,3,Kunlong,Shan
3479,1/26/2021,2,Mawlaik,Sagaing
3480,1/26/2021,2,Tanai,Kachin
3481,1/27/2021,6083,Mingaladon,Yangon
3482,1/27/2021,5875,North Okkalapa,Yangon
3483,1/27/2021,4837,Hlaingtharya,Yangon
3484,1/27/2021,4645,Insein,Yangon
3485,1/27/2021,4569,Thingangyun,Yangon
3486,1/27/2021,3895,Mayangone,Yangon
3487,1/27/2021,3815,Shwepyithar,Yangon
3489,1/27/2021,3234,Dagon Myothit (South),Yangon
3490,1/27/2021,3039,Tamwe,Yangon
3491,1/27/2021,3029,South Okkalapa,Yangon
3492,1/27/2021,2989,Hlaing,Yangon
3493,1/27/2021,2878,Thanlyin,Yangon
3494,1/27/2021,2805,Chanayethazan,Mandalay
3495,1/27/2021,2631,Aungmyaythazan,Mandalay
3496,1/27/2021,2567,Mahaaungmyay,Mandalay
3497,1/27/2021,2497,Kamaryut,Yangon
3498,1/27/2021,2410,Thaketa,Yangon
3499,1/27/2021,2349,Dagon Myothit (North),Yangon
3500,1/27/2021,2218,Hmawbi,Yangon
3501,1/27/2021,2080,Dagon Myothit (East),Yangon
3502,1/27/2021,2060,Kyeemyindaing,Yangon
3503,1/27/2021,2056,Sanchaung,Yangon
3504,1/27/2021,2041,Chanmyathazi,Mandalay
3505,1/27/2021,1878,Mingalartaungnyunt,Yangon
3506,1/27/2021,1660,Amarapura,Mandalay
3507,1/27/2021,1632,Mawlamyine,Mon
3508,1/27/2021,1560,Bahan,Yangon
3509,1/27/2021,1560,Sittwe,Rakhine
3510,1/27/2021,1416,Dala,Yangon
3511,1/27/2021,1312,Yankin,Yangon
3512,1/27/2021,1308,Lanmadaw,Yangon
3513,1/27/2021,1263,Dagon Myothit (Seikkan),Yangon
3514,1/27/2021,1177,Botahtaung,Yangon
