,id,upload_date,townships,sr,cumulative_no,First_ts,First_sr,Township_Name_Eng,Tsp_Pcode,SR_Pcode,SR_Name_Eng,Township_Name_MMR
2643,3675,1/27/2021,Mindat Township,Chin State,47,Mindat,Chin,Mindat,MMR004006,MMR004,Chin,á€™á€„á€ºá€¸á€á€•á€º
2644,3676,1/27/2021,Wetlet Township,Sagaing Region,47,Wetlet,Sagaing,Wetlet,MMR005006,MMR005,Sagaing,á€á€€á€ºá€œá€€á€º
2645,3677,1/27/2021,Launglon Township,Tanintharyi Region,45,Launglon,Tanintharyi,Launglon,MMR006002,MMR006,Tanintharyi,á€œá€±á€¬á€„á€ºá€¸á€œá€¯á€¶á€¸
2646,3678,1/27/2021,Oke Ta Ra Thi Ri Township,Naypyitaw,45,Oke Ta Ra Thi Ri,Nay Pyi Taw,Oke Ta Ra Thi Ri,MMR018008,MMR018,Nay Pyi Taw,á€¥á€á€¹á€á€›á€žá€®á€›á€­
2647,3679,1/27/2021,Indaw Township,Sagaing Region,45,Indaw,Sagaing,Indaw,MMR005021,MMR005,Sagaing,á€¡á€„á€ºá€¸á€á€±á€¬á€º
2648,3680,1/27/2021,Tabayin Township,Sagaing Region,44,Tabayin,Sagaing,Tabayin,MMR005010,MMR005,Sagaing,á€’á€®á€•á€²á€šá€„á€ºá€¸
2649,3682,1/27/2021,Palaw Township,Tanintharyi Region,43,Palaw,Tanintharyi,Palaw,MMR006007,MMR006,Tanintharyi,á€•á€¯á€œá€±á€¬
2650,3683,1/27/2021,Sinbaungwe Township,Magway Region,41,Sinbaungwe,Magway,Sinbaungwe,MMR009017,MMR009,Magway,á€†á€„á€ºá€•á€±á€«á€„á€ºá€á€²
2651,3684,1/27/2021,Pale Township,Sagaing Region,40,Pale,Sagaing,Pale,MMR005019,MMR005,Sagaing,á€•á€¯á€œá€²
2652,3685,1/27/2021,Mingin Township,Sagaing Region,40,Mingin,Sagaing,Mingin,MMR005029,MMR005,Sagaing,á€™á€„á€ºá€¸á€€á€„á€ºá€¸
2653,3686,1/27/2021,Myanaung Township,Ayeyarwady Region,40,Myanaung,Ayeyarwady,Myanaung,MMR017011,MMR017,Ayeyarwady,á€™á€¼á€”á€ºá€¡á€±á€¬á€„á€º
2654,3687,1/27/2021,Gwa Township,Rakhine State,39,Gwa,Rakhine,Gwa,MMR012017,MMR012,Rakhine,á€‚á€½
2655,3688,1/27/2021,Det Khi Na Thi Ri Township,Naypyitaw,38,Det Khi Na Thi Ri,Nay Pyi Taw,Det Khi Na Thi Ri,MMR018004,MMR018,Nay Pyi Taw,á€’á€€á€¹á€á€­á€á€žá€®á€›á€­
2656,3689,1/27/2021,Homalin Township,Sagaing Region,38,Homalin,Sagaing,Homalin,MMR005034,MMR005,Sagaing,á€Ÿá€¯á€™á€¹á€™á€œá€„á€ºá€¸
2657,3690,1/27/2021,Pantanaw Township,Ayeyarwady Region,38,Pantanaw,Ayeyarwady,Pantanaw,MMR017020,MMR017,Ayeyarwady,á€•á€”á€ºá€¸á€á€”á€±á€¬á€º
2658,3691,1/27/2021,Yesagyo Township,Magway Region,38,Yesagyo,Magway,Yesagyo,MMR009019,MMR009,Magway,á€›á€±á€…á€€á€¼á€­á€¯
2659,3692,1/27/2021,Kyangin Township,Ayeyarwady Region,37,Kyangin,Ayeyarwady,Kyangin,MMR017012,MMR017,Ayeyarwady,á€€á€¼á€¶á€á€„á€ºá€¸
2660,3693,1/27/2021,Minhla Township,Magway Region,37,Minhla,Magway,Minhla,MMR009013,MMR009,Magway,á€™á€„á€ºá€¸á€œá€¾
2661,3695,1/27/2021,Myaung Township,Sagaing Region,35,Myaung,Sagaing,Myaung,MMR005003,MMR005,Sagaing,á€™á€¼á€±á€¬á€„á€º
2662,3696,1/27/2021,Singu Township,Mandalay Region,35,Singu,Mandalay,Singu,MMR010010,MMR010,Mandalay,á€…á€‰á€ºá€·á€€á€°á€¸
2663,3697,1/27/2021,Ye-U Township,Sagaing Region,34,Ye-U,Sagaing,Ye-U,MMR005009,MMR005,Sagaing,á€›á€±á€¦á€¸
2664,3698,1/27/2021,Pauk Township,Magway Region,33,Pauk,Magway,Pauk,MMR009021,MMR009,Magway,á€•á€±á€«á€€á€º
2665,3699,1/27/2021,Kani Township,Sagaing Region,32,Kani,Sagaing,Kani,MMR005017,MMR005,Sagaing,á€€á€”á€®
2666,3701,1/27/2021,Matupi Township,Chin State,31,Matupi,Chin,Matupi,MMR004007,MMR004,Chin,á€™á€á€°á€•á€®
2667,3702,1/27/2021,Yebyu Township,Tanintharyi Region,30,Yebyu,Tanintharyi,Yebyu,MMR006004,MMR006,Tanintharyi,á€›á€±á€–á€¼á€°
2668,3703,1/27/2021,Paletwa Township,Chin State,30,Paletwa,Chin,Paletwa,MMR004009,MMR004,Chin,á€•á€œá€€á€ºá€
2669,3704,1/27/2021,Katha Township,Sagaing Region,29,Katha,Sagaing,Katha,MMR005020,MMR005,Sagaing,á€€á€žá€¬
2670,3705,1/27/2021,Budalin Township,Sagaing Region,28,Budalin,Sagaing,Budalin,MMR005013,MMR005,Sagaing,á€˜á€¯á€á€œá€„á€º
2671,3706,1/27/2021,Kawthoung Township,Tanintharyi Region,27,Kawthoung,Tanintharyi,Kawthoung,MMR006009,MMR006,Tanintharyi,á€€á€±á€¬á€·á€žá€±á€¬á€„á€ºá€¸
2672,3707,1/27/2021,Ramree Township,Rakhine State,27,Ramree,Rakhine,Ramree,MMR012013,MMR012,Rakhine,á€›á€™á€ºá€¸á€—á€¼á€²
2673,3708,1/27/2021,Falam Township,Chin State,27,Falam,Chin,Falam,MMR004001,MMR004,Chin,á€–á€œá€™á€ºá€¸
2674,3709,1/27/2021,Khin-U Township,Sagaing Region,26,Khin-U,Sagaing,Khin-U,MMR005005,MMR005,Sagaing,á€á€„á€ºá€¦á€¸
2675,3710,1/27/2021,Tigyaing Township,Sagaing Region,26,Tigyaing,Sagaing,Tigyaing,MMR005022,MMR005,Sagaing,á€‘á€®á€¸á€á€»á€­á€¯á€„á€ºá€·
2676,3711,1/27/2021,Thabaung Township,Ayeyarwady Region,25,Thabaung,Ayeyarwady,Thabaung,MMR017003,MMR017,Ayeyarwady,á€žá€¬á€•á€±á€«á€„á€ºá€¸
2677,3712,1/27/2021,Hakha Township,Chin State,24,Hakha,Chin,Hakha,MMR004002,MMR004,Chin,á€Ÿá€¬á€¸á€á€«á€¸
2678,3713,1/27/2021,Tonzang Township,Chin State,24,Tonzang,Chin,Tonzang,MMR004005,MMR004,Chin,á€á€½á€”á€ºá€¸á€‡á€”á€º
2679,3714,1/27/2021,Kyunhla Township,Sagaing Region,24,Kyunhla,Sagaing,Kyunhla,MMR005008,MMR005,Sagaing,á€€á€»á€½á€”á€ºá€¸á€œá€¾
2680,3716,1/27/2021,Waingmaw Township,Kachin State,23,Waingmaw,Kachin,Waingmaw,MMR001002,MMR001,Kachin,á€á€­á€¯á€„á€ºá€¸á€™á€±á€¬á€º
2681,3718,1/27/2021,Shwegu Township,Kachin State,22,Shwegu,Kachin,Shwegu,MMR001011,MMR001,Kachin,á€›á€½á€¾á€±á€€á€°
2682,3719,1/27/2021,Bhamo Township,Kachin State,21,Bhamo,Kachin,Bhamo,MMR001010,MMR001,Kachin,á€—á€”á€ºá€¸á€™á€±á€¬á€º
2683,3720,1/27/2021,Mogaung Township,Kachin State,20,Mogaung,Kachin,Mogaung,MMR001008,MMR001,Kachin,á€™á€­á€¯á€¸á€€á€±á€¬á€„á€ºá€¸
2684,3724,1/27/2021,Kamma Township,Magway Region,19,Kamma,Magway,Kamma,MMR009015,MMR009,Magway,á€€á€¶á€™
2685,3726,1/27/2021,Thayetchaung Township,Tanintharyi Region,18,Thayetchaung,Tanintharyi,Thayetchaung,MMR006003,MMR006,Tanintharyi,á€žá€›á€€á€ºá€á€»á€±á€¬á€„á€ºá€¸
2686,3727,1/27/2021,Ayadaw Township,Sagaing Region,17,Ayadaw,Sagaing,Ayadaw,MMR005014,MMR005,Sagaing,á€¡á€›á€¬á€á€±á€¬á€º
2687,3728,1/27/2021,Ngape Township,Magway Region,17,Ngape,Magway,Ngape,MMR009009,MMR009,Magway,á€„á€–á€²
2688,3731,1/27/2021,Kyainseikgyi Township,Kayin State,15,Kyainseikgyi,Kayin,Kyainseikgyi,MMR003007,MMR003,Kayin,á€€á€¼á€¬á€¡á€„á€ºá€¸á€†á€­á€•á€ºá€€á€¼á€®á€¸
2689,3732,1/27/2021,Ngapudaw Township,Ayeyarwady Region,15,Ngapudaw,Ayeyarwady,Ngapudaw,MMR017004,MMR017,Ayeyarwady,á€„á€•á€¯á€á€±á€¬
2690,3733,1/27/2021,Kalewa Township,Sagaing Region,15,Kalewa,Sagaing,Kalewa,MMR005028,MMR005,Sagaing,á€€á€œá€±á€¸á€
2691,3734,1/27/2021,Kyunsu Township,Tanintharyi Region,14,Kyunsu,Tanintharyi,Kyunsu,MMR006006,MMR006,Tanintharyi,á€€á€»á€½á€”á€ºá€¸á€…á€¯
2692,3736,1/27/2021,Munaung Township,Rakhine State,13,Munaung,Rakhine,Munaung,MMR012012,MMR012,Rakhine,á€™á€¬á€”á€ºá€¡á€±á€¬á€„á€º
2693,3738,1/27/2021,Saw Township,Magway Region,13,Saw,Magway,Saw,MMR009025,MMR009,Magway,á€†á€±á€¬
2694,3739,1/27/2021,Momauk Township,Kachin State,12,Momauk,Kachin,Momauk,MMR001012,MMR001,Kachin,á€™á€­á€¯á€¸á€™á€±á€¬á€€á€º
2695,3740,1/27/2021,Thandaunggyi Township,Kayin State,12,Thandaunggyi,Kayin,Thandaunggyi,MMR003004,MMR003,Kayin,á€žá€¶á€á€±á€¬á€„á€ºá€€á€¼á€®á€¸
2696,3741,1/27/2021,Bokpyin Township,Tanintharyi Region,12,Bokpyin,Tanintharyi,Bokpyin,MMR006010,MMR006,Tanintharyi,á€˜á€¯á€á€ºá€•á€¼á€„á€ºá€¸
2697,3743,1/27/2021,Wuntho Township,Sagaing Region,10,Wuntho,Sagaing,Wuntho,MMR005025,MMR005,Sagaing,á€á€”á€ºá€¸á€žá€­á€¯
2698,3745,1/27/2021,Kanpetlet Township,Chin State,9,Kanpetlet,Chin,Kanpetlet,MMR004008,MMR004,Chin,á€€á€”á€ºá€•á€€á€ºá€œá€€á€º
2699,3746,1/27/2021,Sidoktaya Township,Magway Region,9,Sidoktaya,Magway,Sidoktaya,MMR009011,MMR009,Magway,á€…á€±á€á€¯á€á€¹á€‘á€›á€¬
2700,3751,1/27/2021,Puta-O Township,Kachin State,7,Puta-O,Kachin,Puta-O,MMR001014,MMR001,Kachin,á€•á€°á€á€¬á€¡á€­á€¯
2701,3753,1/27/2021,Paungbyin Township,Sagaing Region,6,Paungbyin,Sagaing,Paungbyin,MMR005032,MMR005,Sagaing,á€–á€±á€¬á€„á€ºá€¸á€•á€¼á€„á€º
2702,3754,1/27/2021,Tilin Township,Magway Region,6,Tilin,Magway,Tilin,MMR009024,MMR009,Magway,á€‘á€®á€¸á€œá€„á€ºá€¸
2703,3755,1/27/2021,Mindon Township,Magway Region,6,Mindon,Magway,Mindon,MMR009014,MMR009,Magway,á€™á€„á€ºá€¸á€á€¯á€”á€ºá€¸
2704,3758,1/27/2021,Thantlang Township,Chin State,5,Thantlang,Chin,Thantlang,MMR004003,MMR004,Chin,á€‘á€”á€ºá€á€œá€”á€º
2705,3759,1/27/2021,Mawlaik Township,Sagaing Region,5,Mawlaik,Sagaing,Mawlaik,MMR005031,MMR005,Sagaing,á€™á€±á€¬á€ºá€œá€­á€¯á€€á€º
2706,3762,1/27/2021,Demoso Township,Kayah State,5,Demoso,Kayah,Demoso,MMR002002,MMR002,Kayah,á€’á€®á€¸á€™á€±á€¬á€·á€†á€­á€¯
2707,3764,1/27/2021,Hkamti Township,Sagaing Region,4,Hkamti,Sagaing,Hkamti,MMR005033,MMR005,Sagaing,á€á€”á€¹á€á€®á€¸
2708,3767,1/27/2021,Nanyun Township,Sagaing Region,4,Nanyun,Sagaing,Nanyun,MMR005037,MMR005,Sagaing,á€”á€”á€ºá€¸á€šá€½á€”á€ºá€¸
2709,3768,1/27/2021,Hpapun Township,Kayin State,3,Hpapun,Kayin,Hpapun,MMR003003,MMR003,Kayin,á€–á€¬á€•á€½á€”á€º
2710,3770,1/27/2021,Tanai Township,Kachin State,2,Tanai,Kachin,Tanai,MMR001004,MMR001,Kachin,á€á€”á€­á€¯á€„á€ºá€¸
2711,3771,1/28/2021,Mingaladon Township,Yangon Region,6091,Mingaladon,Yangon,Mingaladon,MMR013002,MMR013,Yangon,á€™á€„á€ºá€¹á€‚á€œá€¬á€’á€¯á€¶
2712,3772,1/28/2021,North Okkalapa Township,Yangon Region,5877,North Okkalapa,Yangon,North Okkalapa,MMR013012,MMR013,Yangon,á€™á€¼á€±á€¬á€€á€ºá€¥á€€á€¹á€€á€œá€¬á€•
2713,3773,1/28/2021,Hlaingtharya Township,Yangon Region,4841,Hlaingtharya,Yangon,Hlaingtharya,MMR013008,MMR013,Yangon,á€œá€¾á€­á€¯á€„á€ºá€žá€¬á€šá€¬
2714,3774,1/28/2021,Insein Township,Yangon Region,4648,Insein,Yangon,Insein,MMR013001,MMR013,Yangon,á€¡á€„á€ºá€¸á€…á€­á€”á€º
2715,3775,1/28/2021,Thingangyun Township,Yangon Region,4572,Thingangyun,Yangon,Thingangyun,MMR013009,MMR013,Yangon,á€žá€„á€ºá€¹á€ƒá€”á€ºá€¸á€€á€»á€½á€”á€ºá€¸
2716,3776,1/28/2021,Mayangone Township,Yangon Region,3895,Mayangone,Yangon,Mayangone,MMR013042,MMR013,Yangon,á€™á€›á€™á€ºá€¸á€€á€¯á€”á€ºá€¸
2717,3777,1/28/2021,Shwepyithar Township,Yangon Region,3818,Shwepyithar,Yangon,Shwepyithar,MMR013007,MMR013,Yangon,á€›á€½á€¾á€±á€•á€¼á€Šá€ºá€žá€¬
2718,3779,1/28/2021,Dagon Myothit (South) Township,Yangon Region,3235,Dagon Myothit (South),Yangon,Dagon Myothit (South),MMR013018,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€á€±á€¬á€„á€ºá€•á€­á€¯á€„á€ºá€¸)
2719,3780,1/28/2021,Tamwe Township,Yangon Region,3040,Tamwe,Yangon,Tamwe,MMR013015,MMR013,Yangon,á€á€¬á€™á€½á€±
2720,3781,1/28/2021,South Okkalapa Township,Yangon Region,3032,South Okkalapa,Yangon,South Okkalapa,MMR013011,MMR013,Yangon,á€á€±á€¬á€„á€ºá€¥á€€á€¹á€€á€œá€¬á€•
2721,3782,1/28/2021,Hlaing Township,Yangon Region,2990,Hlaing,Yangon,Hlaing,MMR013040,MMR013,Yangon,á€œá€¾á€­á€¯á€„á€º
2722,3783,1/28/2021,Thanlyin Township,Yangon Region,2883,Thanlyin,Yangon,Thanlyin,MMR013023,MMR013,Yangon,á€žá€”á€ºá€œá€»á€„á€º
2723,3784,1/28/2021,Chanayethazan Township,Mandalay Region,2811,Chanayethazan,Mandalay,Chanayethazan,MMR010002,MMR010,Mandalay,á€á€»á€™á€ºá€¸á€¡á€±á€¸á€žá€¬á€…á€¶
2724,3785,1/28/2021,Aungmyaythazan Township,Mandalay Region,2639,Aungmyaythazan,Mandalay,Aungmyaythazan,MMR010001,MMR010,Mandalay,á€¡á€±á€¬á€„á€ºá€™á€¼á€±á€žá€¬á€…á€¶
2725,3786,1/28/2021,Mahaaungmyay Township,Mandalay Region,2572,Mahaaungmyay,Mandalay,Mahaaungmyay,MMR010003,MMR010,Mandalay,á€™á€Ÿá€¬á€¡á€±á€¬á€„á€ºá€™á€¼á€±
2726,3787,1/28/2021,Kamaryut Township,Yangon Region,2498,Kamaryut,Yangon,Kamaryut,MMR013041,MMR013,Yangon,á€€á€™á€¬á€›á€½á€á€º
2727,3788,1/28/2021,Thaketa Township,Yangon Region,2410,Thaketa,Yangon,Thaketa,MMR013013,MMR013,Yangon,á€žá€¬á€€á€±á€
2728,3789,1/28/2021,Dagon Myothit (North) Township,Yangon Region,2352,Dagon Myothit (North),Yangon,Dagon Myothit (North),MMR013019,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€™á€¼á€±á€¬á€€á€ºá€•á€­á€¯á€„á€ºá€¸)
2729,3790,1/28/2021,Hmawbi Township,Yangon Region,2219,Hmawbi,Yangon,Hmawbi,MMR013003,MMR013,Yangon,á€™á€¾á€±á€¬á€ºá€˜á€®
2730,3791,1/28/2021,Dagon Myothit (East) Township,Yangon Region,2082,Dagon Myothit (East),Yangon,Dagon Myothit (East),MMR013020,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€¡á€›á€¾á€±á€·á€•á€­á€¯á€„á€ºá€¸)
2731,3792,1/28/2021,Kyeemyindaing Township,Yangon Region,2061,Kyeemyindaing,Yangon,Kyeemyindaing,MMR013038,MMR013,Yangon,á€€á€¼á€Šá€ºá€·á€™á€¼á€„á€ºá€á€­á€¯á€„á€º
2732,3793,1/28/2021,Sanchaung Township,Yangon Region,2057,Sanchaung,Yangon,Sanchaung,MMR013039,MMR013,Yangon,á€…á€™á€ºá€¸á€á€»á€±á€¬á€„á€ºá€¸
2733,3794,1/28/2021,Chanmyathazi Township,Mandalay Region,2048,Chanmyathazi,Mandalay,Chanmyathazi,MMR010004,MMR010,Mandalay,á€á€»á€™á€ºá€¸á€™á€¼á€žá€¬á€…á€Šá€º
2734,3795,1/28/2021,Mingalartaungnyunt Township,Yangon Region,1879,Mingalartaungnyunt,Yangon,Mingalartaungnyunt,MMR013022,MMR013,Yangon,á€™á€„á€ºá€¹á€‚á€œá€¬á€á€±á€¬á€„á€ºá€Šá€½á€”á€ºá€·
2735,3796,1/28/2021,Mawlamyine Township,Mon State,1665,Mawlamyine,Mon,Mawlamyine,MMR011001,MMR011,Mon,á€™á€±á€¬á€ºá€œá€™á€¼á€­á€¯á€„á€º
2736,3797,1/28/2021,Amarapura Township,Mandalay Region,1664,Amarapura,Mandalay,Amarapura,MMR010006,MMR010,Mandalay,á€¡á€™á€›á€•á€°á€›
2737,3798,1/28/2021,Bahan Township,Yangon Region,1561,Bahan,Yangon,Bahan,MMR013044,MMR013,Yangon,á€—á€Ÿá€”á€ºá€¸
2738,3799,1/28/2021,Sittwe Township,Rakhine State,1560,Sittwe,Rakhine,Sittwe,MMR012001,MMR012,Rakhine,á€…á€…á€ºá€á€½á€±
2739,3800,1/28/2021,Dala Township,Yangon Region,1417,Dala,Yangon,Dala,MMR013030,MMR013,Yangon,á€’á€œ
2740,3801,1/28/2021,Yankin Township,Yangon Region,1312,Yankin,Yangon,Yankin,MMR013010,MMR013,Yangon,á€›á€”á€ºá€€á€„á€ºá€¸
2741,3802,1/28/2021,Lanmadaw Township,Yangon Region,1309,Lanmadaw,Yangon,Lanmadaw,MMR013035,MMR013,Yangon,á€œá€™á€ºá€¸á€™á€á€±á€¬á€º
2742,3803,1/28/2021,Dagon Myothit (Seikkan),Yangon Region,1264,Dagon Myothit (Seikkan),Yangon,Dagon Myothit (Seikkan),MMR013021,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€†á€­á€•á€ºá€€á€™á€ºá€¸)
2743,3804,1/28/2021,Botahtaung Township,Yangon Region,1177,Botahtaung,Yangon,Botahtaung,MMR013017,MMR013,Yangon,á€—á€­á€¯á€œá€ºá€á€‘á€±á€¬á€„á€º
2744,3805,1/28/2021,Hlegu Township,Yangon Region,1131,Hlegu,Yangon,Hlegu,MMR013004,MMR013,Yangon,á€œá€¾á€Šá€ºá€¸á€€á€°á€¸
2745,3806,1/28/2021,Ahlone Township,Yangon Region,1122,Ahlone,Yangon,Ahlone,MMR013037,MMR013,Yangon,á€¡á€œá€¯á€¶
2746,3807,1/28/2021,Dawbon Township,Yangon Region,1115,Dawbon,Yangon,Dawbon,MMR013014,MMR013,Yangon,á€’á€±á€«á€•á€¯á€¶
2747,3808,1/28/2021,Pyigyitagon Township,Mandalay Region,1054,Pyigyitagon,Mandalay,Pyigyitagon,MMR010005,MMR010,Mandalay,á€•á€¼á€Šá€ºá€€á€¼á€®á€¸á€á€¶á€á€½á€”á€º
2748,3809,1/28/2021,Kyauktan Township,Yangon Region,967,Kyauktan,Yangon,Kyauktan,MMR013024,MMR013,Yangon,á€€á€»á€±á€¬á€€á€ºá€á€”á€ºá€¸
2749,3810,1/28/2021,Twantay Township,Yangon Region,945,Twantay,Yangon,Twantay,MMR013027,MMR013,Yangon,á€á€½á€¶á€á€±á€¸
2750,3811,1/28/2021,Pabedan Township,Yangon Region,886,Pabedan,Yangon,Pabedan,MMR013034,MMR013,Yangon,á€•á€”á€ºá€¸á€˜á€²á€á€”á€ºá€¸
2751,3812,1/28/2021,Hinthada Township,Ayeyarwady Region,848,Hinthada,Ayeyarwady,Hinthada,MMR017008,MMR017,Ayeyarwady,á€Ÿá€„á€ºá€¹á€žá€¬á€
2752,3813,1/28/2021,Pazundaung Township,Yangon Region,837,Pazundaung,Yangon,Pazundaung,MMR013016,MMR013,Yangon,á€•á€¯á€‡á€½á€”á€ºá€á€±á€¬á€„á€º
2753,3814,1/28/2021,Pathein Township,Ayeyarwady Region,819,Pathein,Ayeyarwady,Pathein,MMR017001,MMR017,Ayeyarwady,á€•á€¯á€žá€­á€™á€º
2754,3815,1/28/2021,Latha Township,Yangon Region,816,Latha,Yangon,Latha,MMR013036,MMR013,Yangon,á€œá€žá€¬
2755,3816,1/28/2021,Patheingyi Township,Mandalay Region,750,Patheingyi,Mandalay,Patheingyi,MMR010007,MMR010,Mandalay,á€•á€¯á€žá€­á€™á€ºá€€á€¼á€®á€¸
2756,3817,1/28/2021,Dagon Township,Yangon Region,709,Dagon,Yangon,Dagon,MMR013043,MMR013,Yangon,á€’á€‚á€¯á€¶
2757,3818,1/28/2021,Taikkyi Township,Yangon Region,670,Taikkyi,Yangon,Taikkyi,MMR013005,MMR013,Yangon,á€á€­á€¯á€€á€ºá€€á€¼á€®á€¸
2758,3819,1/28/2021,Kyauktada Township,Yangon Region,647,Kyauktada,Yangon,Kyauktada,MMR013033,MMR013,Yangon,á€€á€»á€±á€¬á€€á€ºá€á€¶á€á€¬á€¸
2759,3820,1/28/2021,Htantabin Township,Yangon Region,644,Htantabin,Yangon,Htantabin,MMR013006,MMR013,Yangon,á€‘á€”á€ºá€¸á€á€•á€„á€º
2760,3821,1/28/2021,Aunglan Township,Magway Region,639,Aunglan,Magway,Aunglan,MMR009016,MMR009,Magway,á€¡á€±á€¬á€„á€ºá€œá€¶
2761,3822,1/28/2021,Hpa-An Township,Kayin State,578,Hpa-An,Kayin,Hpa-An,MMR003001,MMR003,Kayin,á€˜á€¬á€¸á€¡á€¶
2762,3823,1/28/2021,Sagaing Township,Sagaing Region,573,Sagaing,Sagaing,Sagaing,MMR005001,MMR005,Sagaing,á€…á€…á€ºá€€á€­á€¯á€„á€ºá€¸
2763,3824,1/28/2021,Maubin Township,Ayeyarwady Region,570,Maubin,Ayeyarwady,Maubin,MMR017019,MMR017,Ayeyarwady,á€™á€¡á€°á€•á€„á€º
2764,3825,1/28/2021,Hpakant Township,Kachin State,567,Hpakant,Kachin,Hpakant,MMR001009,MMR001,Kachin,á€–á€¬á€¸á€€á€”á€ºá€·
2765,3826,1/28/2021,Myingyan Township,Mandalay Region,528,Myingyan,Mandalay,Myingyan,MMR010017,MMR010,Mandalay,á€™á€¼á€„á€ºá€¸á€á€¼á€¶
2766,3828,1/28/2021,Zay Yar Thi Ri Township,Naypyitaw,523,Zay Yar Thi Ri,Nay Pyi Taw,Zay Yar Thi Ri,MMR018001,MMR018,Nay Pyi Taw,á€‡á€±á€šá€»á€¬á€žá€®á€›á€­
